date,symbol,open_interest,open_interest_usd
2023-12-20T04:00:00Z,BNBUSDT,669017.74,168621230.3149598
2023-12-20T04:00:00Z,BNBUSDT,669017.74,168621230.3149598
2023-12-20T04:00:00Z,BNBUSDT,669017.74,168621230.3149598
2023-12-20T08:00:00Z,BNBUSDT,699631.48,179161629.3984
2023-12-20T12:00:00Z,BNBUSDT,706756.6,180427892.414
2023-12-20T16:00:00Z,BNBUSDT,732403.01,188857440.1586
2023-12-20T20:00:00Z,BNBUSDT,743751.58,192847347.1782
2023-12-21T00:00:00Z,BNBUSDT,743315.33,193254552.6467
2023-12-21T04:00:00Z,BNBUSDT,737342.15,190457802.02258366
2023-12-21T08:00:00Z,BNBUSDT,742916.93,193559576.9422
2023-12-21T12:00:00Z,BNBUSDT,765607.49,207928447.75755048
2023-12-21T16:00:00Z,BNBUSDT,779510.04,211551229.7556
2023-12-21T20:00:00Z,BNBUSDT,772507,208438176.9976401
2023-12-22T00:00:00Z,BNBUSDT,772345.61,210027000.24680942
2023-12-22T04:00:00Z,BNBUSDT,772447.05,209643157.41205436
2023-12-22T08:00:00Z,BNBUSDT,777929.2,206299305.85441828
2023-12-22T12:00:00Z,BNBUSDT,770729.65,208239377.45557475
2023-12-22T16:00:00Z,BNBUSDT,781591.87,212244542.93220738
2023-12-22T20:00:00Z,BNBUSDT,778696.38,210091631.8666085
2023-12-23T00:00:00Z,BNBUSDT,783449.93,212373701.29146397
2023-12-23T04:00:00Z,BNBUSDT,777297.87,206815644.2709
2023-12-23T08:00:00Z,BNBUSDT,777699.34,206899132.4136
2023-12-23T12:00:00Z,BNBUSDT,782921.9,209596021.849
2023-12-23T16:00:00Z,BNBUSDT,782624.01,210931745.8462928
2023-12-23T20:00:00Z,BNBUSDT,776903.07,209756059.8693
2023-12-24T00:00:00Z,BNBUSDT,777995.5,210650061.58
2023-12-24T04:00:00Z,BNBUSDT,779724.39,210338451.4464
2023-12-24T08:00:00Z,BNBUSDT,756256.36,203467179.39083526
2023-12-24T12:00:00Z,BNBUSDT,751509.29,201427034.20961526
2023-12-24T16:00:00Z,BNBUSDT,750338.65,201912159.69025922
2023-12-24T20:00:00Z,BNBUSDT,752962.68,202095183.312
2023-12-25T00:00:00Z,BNBUSDT,743232.55,196228257.851
2023-12-25T04:00:00Z,BNBUSDT,746776.28,197565513.08067828
2023-12-25T08:00:00Z,BNBUSDT,747830.12,198099817.26750767
2023-12-25T12:00:00Z,BNBUSDT,744821.42,197077798.68330815
2023-12-25T16:00:00Z,BNBUSDT,750137.71,200295162.34092534
2023-12-25T20:00:00Z,BNBUSDT,745216.32,198087148.26742527
2023-12-26T00:00:00Z,BNBUSDT,746744.97,199044871.7535
2023-12-26T04:00:00Z,BNBUSDT,762905.31,206716276.31326833
2023-12-26T08:00:00Z,BNBUSDT,768605.49,209730061.03307807
2023-12-26T12:00:00Z,BNBUSDT,816147.1,236542563.17977333
2023-12-26T16:00:00Z,BNBUSDT,819477.25,242606239.8625
2023-12-26T20:00:00Z,BNBUSDT,805109.09,237818507.7428668
2023-12-27T00:00:00Z,BNBUSDT,799139.1,237841455.67168546
2023-12-27T04:00:00Z,BNBUSDT,776476.43,225105752.86862653
