date,symbol,open_interest,open_interest_usd
2024-01-11T16:00:00Z,ATOMUSDT,4261194.18,45105735.63981268
2024-01-11T20:00:00Z,ATOMUSDT,4239797.49,45503907.53280466
2024-01-12T00:00:00Z,ATOMUSDT,4254373.02,45345145.6620115
2024-01-12T04:00:00Z,ATOMUSDT,4278731.01,45735355.76589
2024-01-12T08:00:00Z,ATOMUSDT,4353155.35,46617940.64315
2024-01-12T12:00:00Z,ATOMUSDT,4431667.8,46864850.99985746
2024-01-12T16:00:00Z,ATOMUSDT,4505919.24,46698361.91929575
2024-01-12T20:00:00Z,ATOMUSDT,4477937.06,46041742.7915874
2024-01-13T00:00:00Z,ATOMUSDT,4283781.77,42680805.232054
2024-01-13T04:00:00Z,ATOMUSDT,4267121,42466388.192
2024-01-13T08:00:00Z,ATOMUSDT,4210504.07,42176619.26919
2024-01-13T12:00:00Z,ATOMUSDT,4144812.95,41655370.1475
2024-01-13T16:00:00Z,ATOMUSDT,4180282.24,42994202.8384
2024-01-13T20:00:00Z,ATOMUSDT,4184620.84,43022086.85604
2024-01-14T00:00:00Z,ATOMUSDT,4165754.88,42519860.06016
2024-01-14T04:00:00Z,ATOMUSDT,4142402.18,41554114.06473497
2024-01-14T08:00:00Z,ATOMUSDT,4150366.96,42188480.1484
2024-01-14T12:00:00Z,ATOMUSDT,4115044.53,41780047.11309
2024-01-14T16:00:00Z,ATOMUSDT,4136942.47,42334591.16710362
2024-01-14T20:00:00Z,ATOMUSDT,4094919.42,41964734.21616
2024-01-15T00:00:00Z,ATOMUSDT,4065240.94,40611256.84400715
2024-01-15T04:00:00Z,ATOMUSDT,4088250.02,41472956.21594105
2024-01-15T08:00:00Z,ATOMUSDT,4079255.51,40919012.02081
2024-01-15T12:00:00Z,ATOMUSDT,4137527.24,41689724.47024
2024-01-15T16:00:00Z,ATOMUSDT,4143633.96,41760221.81755899
2024-01-15T20:00:00Z,ATOMUSDT,4095148.68,41987559.41604
2024-01-16T00:00:00Z,ATOMUSDT,4061484.43,41345911.4974
2024-01-16T04:00:00Z,ATOMUSDT,4093877.95,42637781.09807044
2024-01-16T08:00:00Z,ATOMUSDT,4070499.83,42170378.2388
2024-01-16T12:00:00Z,ATOMUSDT,4066156.78,42328692.0798
2024-01-16T16:00:00Z,ATOMUSDT,4072414.89,41982525.10101
2024-01-16T20:00:00Z,ATOMUSDT,4180853.5,43217482.6295
2024-01-17T00:00:00Z,ATOMUSDT,4145497.05,42636437.15925
2024-01-17T04:00:00Z,ATOMUSDT,4198741.08,43195577.80398907
2024-01-17T08:00:00Z,ATOMUSDT,4163336.58,42160455.20223657
2024-01-17T12:00:00Z,ATOMUSDT,4144209.27,42097686.21700439
2024-01-17T16:00:00Z,ATOMUSDT,4225850.49,42563106.27398594
2024-01-17T20:00:00Z,ATOMUSDT,4243243.93,43068925.8895
2024-01-18T00:00:00Z,ATOMUSDT,4214648.21,42787108.62792
2024-01-18T04:00:00Z,ATOMUSDT,4202062.52,42635456.99505821
2024-01-18T08:00:00Z,ATOMUSDT,4252827.34,43527687.8249
2024-01-18T12:00:00Z,ATOMUSDT,4225003.02,42363053.5092882
2024-01-18T16:00:00Z,ATOMUSDT,4199881.74,41971240.3465129
2024-01-18T20:00:00Z,ATOMUSDT,4170319.02,40035062.592
2024-01-19T00:00:00Z,ATOMUSDT,4166441.43,40389483.22242
2024-01-19T04:00:00Z,ATOMUSDT,4132451.02,39407778.08922499
2024-01-19T08:00:00Z,ATOMUSDT,4123625.18,39788859.36182
2024-01-19T12:00:00Z,ATOMUSDT,4092430.82,40086360.27661395
2024-01-19T16:00:00Z,ATOMUSDT,4065827.27,39121389.99194
2024-01-19T20:00:00Z,ATOMUSDT,4089711.68,39416641.17184
2024-01-20T00:00:00Z,ATOMUSDT,4090128.41,39711056.73269
