Date,maturity,symbol,side,strike,Vt,St,tau,ask,bid,vol,trade
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-21500-P,PUT,21500,17.5,22323.66048933,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-21750-C,CALL,21750,11460,22323.66048933,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-21750-P,PUT,21750,42.5,22323.66048933,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22000-C,CALL,22000,397.5,22323.66048933,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22000-P,PUT,22000,70,22323.66048933,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22250-C,CALL,22250,212.5,22323.66048933,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22250-P,PUT,22250,140,22323.66048933,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22500-C,CALL,22500,95,22324.19782609,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22500-P,PUT,22500,262.5,22324.19782609,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22750-C,CALL,22750,42.5,22324.19782609,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-22750-P,PUT,22750,470,22324.19782609,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-23000-C,CALL,23000,27.5,22324.28265391,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-23000-P,PUT,23000,11190,22324.28265391,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-23250-C,CALL,23250,10,22324.28265391,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-23250-P,PUT,23250,11355,22323.19086957,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-24000-C,CALL,24000,10,22323.19086957,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-06T00:00:00Z,BTC-230306-24000-P,PUT,24000,1815,22323.19086957,0.00547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-20000-C,CALL,20000,2482.5,22323.19086957,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-20000-P,PUT,20000,40,22323.34962113,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-21000-C,CALL,21000,1675,22323.34962113,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-21000-P,PUT,21000,77.5,22323.34962113,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-22000-C,CALL,22000,637.5,22323.34962113,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-22000-P,PUT,22000,292.5,22323.34962113,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-22500-C,CALL,22500,350,22323.34962113,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-22500-P,PUT,22500,515,22323.34962113,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-23000-C,CALL,23000,190,22323.5,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-23000-P,PUT,23000,852.5,22323.5,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-24000-C,CALL,24000,67.5,22323.5,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-24000-P,PUT,24000,1867.5,22324.57722272,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-24500-C,CALL,24500,37.5,22324.57722272,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-24500-P,PUT,24500,2055,22324.57722272,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-25000-C,CALL,25000,27.5,22324.57722272,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-25000-P,PUT,25000,2660,22324.57722272,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-26000-C,CALL,26000,10,22324.57722272,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-26000-P,PUT,26000,3862.5,22324.57722272,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-27000-C,CALL,27000,10,22322.97809828,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-27000-P,PUT,27000,13065,22322.97809828,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-28000-C,CALL,28000,10,22322.97809828,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-28000-P,PUT,28000,5900,22322.97809828,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-30000-C,CALL,30000,10,22322.97809828,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-10T00:00:00Z,BTC-230310-30000-P,PUT,30000,8112.5,22322.97809828,0.01643835616438356,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-19000-C,CALL,19000,3245,22322.97809828,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-19000-P,PUT,19000,60,22322.97809828,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-20000-C,CALL,20000,11425,22322.97809828,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-20000-P,PUT,20000,132.5,22322.97809828,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-21000-C,CALL,21000,2017.5,22322.97809828,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-21000-P,PUT,21000,267.5,22321.45419502,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-22500-C,CALL,22500,665,22321.45419502,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-22500-P,PUT,22500,807.5,22321.45419502,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-24000-C,CALL,24000,227.5,22321.45419502,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-24000-P,PUT,24000,1772.5,22321.45419502,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-24500-C,CALL,24500,162.5,22321.45419502,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-24500-P,PUT,24500,2185,22320.84159317,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-25000-C,CALL,25000,120,22320.84159317,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-25000-P,PUT,25000,2807.5,22320.84159317,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-26000-C,CALL,26000,62.5,22321.23181167,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-26000-P,PUT,26000,12682.5,22321.23181167,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-27000-C,CALL,27000,37.5,22321.23181167,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-27000-P,PUT,27000,13152.5,22321.23181167,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-28000-C,CALL,28000,25,22321.23181167,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-28000-P,PUT,28000,5635,22321.23181167,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-29000-C,CALL,29000,15,22321.23181167,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-17T00:00:00Z,BTC-230317-29000-P,PUT,29000,6627.5,22321.15398467,0.03561643835616438,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-19000-C,CALL,19000,3460,22321.15398467,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-19000-P,PUT,19000,117.5,22321.15398467,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-20000-C,CALL,20000,2582.5,22321.15398467,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-20000-P,PUT,20000,230,22320.88159291,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-21000-C,CALL,21000,1830,22320.88159291,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-21000-P,PUT,21000,420,22320.88159291,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-22000-C,CALL,22000,1132.5,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-22000-P,PUT,22000,762.5,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-23000-C,CALL,23000,697.5,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-23000-P,PUT,23000,1312.5,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-23500-C,CALL,23500,520,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-23500-P,PUT,23500,1645,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-24000-C,CALL,24000,390,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-24000-P,PUT,24000,1757.5,22320.55130435,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-25000-C,CALL,25000,222.5,22320.41442572,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-25000-P,PUT,25000,2830,22320.41442572,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-27000-C,CALL,27000,90,22320.16029496,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-27000-P,PUT,27000,4665,22320.16029496,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-29000-C,CALL,29000,37.5,22320.16029496,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-24T00:00:00Z,BTC-230324-29000-P,PUT,29000,6627.5,22320.16029496,0.0547945205479452,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-17000-C,CALL,17000,4112.5,22320.16029496,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-17000-P,PUT,17000,84,22319.29552057,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-19000-C,CALL,19000,4087.5,22319.29552057,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-19000-P,PUT,19000,210.5,22319.29552057,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-21000-C,CALL,21000,2012.5,22319.29552057,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-21000-P,PUT,21000,575,22319.29552057,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-22000-C,CALL,22000,1342.5,22319.29552057,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-22000-P,PUT,22000,935.5,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-23000-C,CALL,23000,880,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-23000-P,PUT,23000,1450,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-24000-C,CALL,24000,562.5,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-24000-P,PUT,24000,2147.5,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-25000-C,CALL,25000,359.5,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-25000-P,PUT,25000,9567.5,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-27000-C,CALL,27000,170,22320.28782609,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-27000-P,PUT,27000,2655,22319.9926087,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-29000-C,CALL,29000,84,22319.9926087,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-29000-P,PUT,29000,3853,22319.74182028,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-32000-C,CALL,32000,30,22319.9926087,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-03-31T00:00:00Z,BTC-230331-32000-P,PUT,32000,9585.5,22319.9926087,0.07397260273972603,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-16000-C,CALL,16000,14182.5,22319.9926087,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-16000-P,PUT,16000,142.5,22319.74182028,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-19000-C,CALL,19000,13085,22319.74182028,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-19000-P,PUT,19000,495,22319.74182028,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-21000-C,CALL,21000,2492.5,22319.74182028,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-21000-P,PUT,21000,1032.5,22319.65008115,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-23000-C,CALL,23000,1485,22319.65008115,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-23000-P,PUT,23000,2027.5,22319.65008115,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-24000-C,CALL,24000,1120,22319.65008115,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-24000-P,PUT,24000,2627.5,22319.65008115,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-25000-C,CALL,25000,845,22319.65008115,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-25000-P,PUT,25000,12817.5,22319.65008115,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-27000-C,CALL,27000,500,22319.59217391,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-27000-P,PUT,27000,13627.5,22319.59217391,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-29000-C,CALL,29000,302.5,22319.59217391,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-29000-P,PUT,29000,14502.5,22319.60812274,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-32000-C,CALL,32000,147.5,22319.60812274,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-32000-P,PUT,32000,15595,22319.60812274,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-38000-C,CALL,38000,107.5,22319.29139007,0.1506849315068493,NA,NA,NA,NA
2023-03-04T17:05:02Z,2023-04-28T00:00:00Z,BTC-230428-38000-P,PUT,38000,15485,22319.52116622,0.1506849315068493,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-21000-C,CALL,21000,1630,22443.88869565,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-21000-P,PUT,21000,2.5,22443.88869565,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-21500-C,CALL,21500,11582.5,22443.88869565,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-21500-P,PUT,21500,10,22443.88869565,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-21750-C,CALL,21750,760,22443.48710226,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-21750-P,PUT,21750,15,22443.48710226,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22000-C,CALL,22000,457.5,22443.48710226,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22000-P,PUT,22000,17.5,22443.90304348,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22250-C,CALL,22250,240,22443.90304348,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22250-P,PUT,22250,42.5,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22500-C,CALL,22500,92.5,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22500-P,PUT,22500,145,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22750-C,CALL,22750,32.5,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-22750-P,PUT,22750,325,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-23000-C,CALL,23000,17.5,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-23000-P,PUT,23000,575,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-23250-C,CALL,23250,10,22443.94123361,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-23250-P,PUT,23250,865,22444.34797293,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-24000-C,CALL,24000,2.5,22444.34797293,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-06T00:00:00Z,BTC-230306-24000-P,PUT,24000,1662.5,22444.34797293,0.00273972602739726,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-07T00:00:00Z,BTC-230307-21000-C,CALL,21000,1580,22444.34797293,0.00547945205479452,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-07T00:00:00Z,BTC-230307-21000-P,PUT,21000,10,22444.34797293,0.00547945205479452,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-07T00:00:00Z,BTC-230307-21500-C,CALL,21500,11375,22444.34797293,0.00547945205479452,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-07T00:00:00Z,BTC-230307-21500-P,PUT,21500,15,22444.34797293,0.00547945205479452,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-07T00:00:00Z,BTC-230307-21750-C,CALL,21750,845,22444.34797293,0.00547945205479452,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-07T00:00:00Z,BTC-230307-21750-P,PUT,21750,35,22444.34797293,0.00547945205479452,NA,NA,NA,NA
2023-03-05T15:26:12Z,2023-03-07T00:00:00Z,BTC-230307-22000-C,CALL,22000,505,22444.34797293,0.00547945205479452,NA,NA,NA,NA
