Date,maturity,symbol,side,strike,Vt,St,tau
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-25000-C,CALL,25000,349,22448.4126087,0.07123287671232877
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-25000-P,PUT,25000,2930,22448.4126087,0.07123287671232877
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-27000-C,CALL,27000,157,22449.17652174,0.07123287671232877
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-27000-P,PUT,27000,2617.5,22448.4126087,0.07123287671232877
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-29000-C,CALL,29000,73,22448.4126087,0.07123287671232877
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-29000-P,PUT,29000,4165,22448.4126087,0.07123287671232877
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-32000-C,CALL,32000,34,22448.4126087,0.07123287671232877
2023-03-05T15:26:12Z,2023-03-31,BTC-230331-32000-P,PUT,32000,15777.5,22449.14326087,0.07123287671232877
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-16000-C,CALL,16000,14270,22449.14326087,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-16000-P,PUT,16000,132.5,22449.14326087,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-19000-C,CALL,19000,13190,22449.14326087,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-19000-P,PUT,19000,477.5,22449.14326087,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-21000-C,CALL,21000,2590,22449.14326087,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-21000-P,PUT,21000,997.5,22449.14326087,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-23000-C,CALL,23000,1512.5,22449.14326087,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-23000-P,PUT,23000,1957.5,22449.09695652,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-24000-C,CALL,24000,1137.5,22449.09695652,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-24000-P,PUT,24000,2562.5,22449.09695652,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-25000-C,CALL,25000,875,22449.09695652,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-25000-P,PUT,25000,3345,22449.09695652,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-27000-C,CALL,27000,517.5,22449.09695652,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-27000-P,PUT,27000,13610,22449.09695652,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-29000-C,CALL,29000,325,22448.93945639,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-29000-P,PUT,29000,14487.5,22448.93945639,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-32000-C,CALL,32000,177.5,22448.93945639,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-32000-P,PUT,32000,15597.5,22448.93945639,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-38000-C,CALL,38000,107.5,22449.07717391,0.14794520547945206
2023-03-05T15:26:12Z,2023-04-28,BTC-230428-38000-P,PUT,38000,15572.5,22449.07717391,0.14794520547945206
