Date,maturity,symbol,side,strike,Vt,St,tau,ask,bid,vol,trade
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-23500-P,PUT,23500,3555,19968.33977165,0.03628505449229119,3580,3530,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-24000-C,CALL,24000,42.5,19968.33977165,0.03628504617918965,50,35,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-24000-P,PUT,24000,4037.5,19968.33977165,0.036285037284912586,4065,4010,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-25000-C,CALL,25000,27.5,19968.69483871,0.03628502892490754,30,25,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-25000-P,PUT,25000,5017.5,19968.69483871,0.03628502071613681,5045,4990,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-27000-C,CALL,27000,12.5,19968.69483871,0.036285012507895294,15,10,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-27000-P,PUT,27000,6997.5,19968.69483871,0.03628500427761579,7025,6970,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-29000-C,CALL,29000,12.5,19968.96623656,0.036284996156520734,15,10,NA,NA
2023-03-10T18:08:10Z,2023-03-24,BTC-230324-29000-P,PUT,29000,8972.5,19968.96623656,0.03628498815598069,9420,8525,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-15000-C,CALL,15000,4420,19968.96623656,0.055463060324360484,8100,740,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-15000-P,PUT,15000,84.5,19968.96623656,0.05546305212144892,91,78,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-17000-C,CALL,17000,3672.5,19968.96623656,0.05546304229537677,6955,390,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-17000-P,PUT,17000,222.5,19968.96623656,0.055463034035007644,230,215,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-19000-C,CALL,19000,1575,19968.96623656,0.055463025906806,1594,1556,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-19000-P,PUT,19000,582.5,19968.96623656,0.05546301476883441,600,565,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-20000-C,CALL,20000,958,19969.49193548,0.055463006575312605,965,951,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-20000-P,PUT,20000,965.5,19969.49193548,0.05546299861425195,980,951,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-21000-C,CALL,21000,534,19969.49193548,0.05546299051043196,544,524,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-21000-P,PUT,21000,1546,19968.85150538,0.055462982480467604,1559,1533,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-22000-C,CALL,22000,287.5,19968.85150538,0.05546296550570891,295,280,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-22000-P,PUT,22000,2298,19968.85150538,0.055462955625823214,2315,2281,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-23000-C,CALL,23000,155.5,19969.0927957,0.05546294695478384,161,150,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-23000-P,PUT,23000,3460,19969.0927957,0.05546293797669436,3890,3030,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-24000-C,CALL,24000,89,19969.0927957,0.055462929800198145,93,85,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-24000-P,PUT,24000,2572.5,19969.0927957,0.05546292172269523,4210,935,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-25000-C,CALL,25000,55.5,19969.0927957,0.055462913417048045,61,50,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-25000-P,PUT,25000,8147.5,19969.0927957,0.0554629053613034,15585,710,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-27000-C,CALL,27000,31,19969.0927957,0.05546289733118028,36,26,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-27000-P,PUT,27000,3982.5,19968.76096774,0.05546288926169874,7255,710,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-29000-C,CALL,29000,17.5,19968.76096774,0.0554628811365741,21,14,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-29000-P,PUT,29000,4772,19968.76096774,0.05546287308361916,9335,209,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-32000-C,CALL,32000,10,19968.76096774,0.05546286451864188,11,9,NA,NA
2023-03-10T18:08:10Z,2023-03-31,BTC-230331-32000-P,PUT,32000,12025.5,19965.73827957,0.05546285635438563,12627,11424,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-14000-C,CALL,14000,6212.5,19965.73827957,0.13217517704927545,6525,5900,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-14000-P,PUT,14000,152.5,19965.73827957,0.13217516897948395,165,140,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-16000-C,CALL,16000,4357.5,19965.73827957,0.1321751552097904,4515,4200,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-16000-P,PUT,16000,345,19967.52537634,0.13217514714329512,355,335,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-19000-C,CALL,19000,2052.5,19967.52537634,0.13217513900389682,2080,2025,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-19000-P,PUT,19000,1042.5,19967.52537634,0.13217513085197882,1060,1025,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-21000-C,CALL,21000,1037.5,19967.20515963,0.13217512278221755,1050,1025,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-21000-P,PUT,21000,2025,19967.20515963,0.1321751130937033,2045,2005,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-23000-C,CALL,23000,490,19967.20515963,0.13217510508225389,500,480,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-23000-P,PUT,23000,3317.5,19967.20515963,0.13217509707847808,3500,3135,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-24000-C,CALL,24000,345,19967.20515963,0.1321750890219774,360,330,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-24000-P,PUT,24000,4285,19967.20515963,0.13217508101243317,4440,4130,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-25000-C,CALL,25000,247.5,19967.20515963,0.13217507281826876,255,240,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-25000-P,PUT,25000,5212.5,19967.20515963,0.13217506474752463,5370,5055,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-27000-C,CALL,27000,132.5,19967.20515963,0.1321750563851457,145,120,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-27000-P,PUT,27000,7042.5,19967.20515963,0.132175048183852,7395,6690,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-29000-C,CALL,29000,80,19967.20515963,0.13217504001439434,95,65,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-29000-P,PUT,29000,9042.5,19967.20515963,0.13217503187230462,9495,8590,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-32000-C,CALL,32000,40,19967.19860215,0.13217502383016078,50,30,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-32000-P,PUT,32000,12030,19967.19860215,0.13217501234014828,12630,11430,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-38000-C,CALL,38000,72.5,19967.19860215,0.13217500418445777,105,40,NA,NA
2023-03-10T18:08:10Z,2023-04-28,BTC-230428-38000-P,PUT,38000,18035,19967.19860215,0.13217499600815052,18935,17135,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-12000-C,CALL,12000,8225,19967.19860215,0.20888731598718738,8635,7815,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-12000-P,PUT,12000,135,19967.19860215,0.2088873078105626,145,125,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-16000-C,CALL,16000,4597.5,19967.19860215,0.20888729957429544,4765,4430,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-16000-P,PUT,16000,542.5,19968.04869963,0.20888729144390888,560,525,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-18000-C,CALL,18000,3082.5,19968.04869963,0.2088872832548174,3110,3055,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-18000-P,PUT,18000,1035,19968.04869963,0.2088872751702835,1055,1015,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-20000-C,CALL,20000,1897.5,19968.04869963,0.2088872671443109,1915,1880,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-20000-P,PUT,20000,1850,19968.04869963,0.20888725893017243,1870,1830,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-21000-C,CALL,21000,1457.5,19968.04869963,0.20888725054588403,1480,1435,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-21000-P,PUT,21000,2405,19968.04869963,0.20888724152616048,2425,2385,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-22000-C,CALL,22000,1107.5,19968.04869963,0.20888723263771233,1130,1085,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-22000-P,PUT,22000,3062.5,19967.16193548,0.20888722371207558,3080,3045,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-23000-C,CALL,23000,845,19967.16193548,0.2088872153811546,865,825,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-23000-P,PUT,23000,3802.5,19967.16193548,0.20888720624131454,3835,3770,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-24000-C,CALL,24000,642.5,19967.16193548,0.20888719744501777,660,625,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-24000-P,PUT,24000,4602.5,19967.16193548,0.20888718885258178,4640,4565,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-26000-C,CALL,26000,382.5,19967.16193548,0.20888717992979522,395,370,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-26000-P,PUT,26000,6325,19967.16193548,0.20888717116000444,6565,6085,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-29000-C,CALL,29000,192.5,19968.92880765,0.20888716279432926,205,180,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-29000-P,PUT,29000,8982.5,19968.92880765,0.2088871539951822,9430,8535,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-32000-C,CALL,32000,112.5,19968.92880765,0.20888714511076367,125,100,NA,NA
2023-03-10T18:08:10Z,2023-05-26,BTC-230526-32000-P,PUT,32000,11875,19968.92880765,0.20888713651169744,12470,11280,NA,NA
