date,symbol,open_interest,open_interest_usd
2023-12-20T04:00:00Z,XRPUSDT,295723949.2,180066312.66788
2023-12-20T04:00:00Z,XRPUSDT,295723949.2,180066312.66788
2023-12-20T04:00:00Z,XRPUSDT,295723949.2,180066312.66788
2023-12-20T08:00:00Z,XRPUSDT,301162066.7,183859441.72035
2023-12-20T12:00:00Z,XRPUSDT,305624278.9,186941578.59262604
2023-12-20T16:00:00Z,XRPUSDT,311440354.1,193871620.42725
2023-12-20T20:00:00Z,XRPUSDT,303998964.6,188813756.91306
2023-12-21T00:00:00Z,XRPUSDT,291322813.3,179833572.65009
2023-12-21T04:00:00Z,XRPUSDT,295148110.7,181457058.45836
2023-12-21T08:00:00Z,XRPUSDT,299235575.2,184610880.52551982
2023-12-21T12:00:00Z,XRPUSDT,304054786.2,188209912.6578
2023-12-21T16:00:00Z,XRPUSDT,304815009.1,187796527.10651
2023-12-21T20:00:00Z,XRPUSDT,303568681.2,188076213.22103134
2023-12-22T00:00:00Z,XRPUSDT,303861127,189791659.9242
2023-12-22T04:00:00Z,XRPUSDT,303300478.4,188288936.99072
2023-12-22T08:00:00Z,XRPUSDT,304653460.8,188718905.44204527
2023-12-22T12:00:00Z,XRPUSDT,318186725.7,198029525.650378
2023-12-22T16:00:00Z,XRPUSDT,322891983.2,200322186.37728
2023-12-22T20:00:00Z,XRPUSDT,323240174.9,199928295.55154818
2023-12-23T00:00:00Z,XRPUSDT,324970203.3,203135471.64480144
2023-12-23T04:00:00Z,XRPUSDT,322245106.8,198019618.1286
2023-12-23T08:00:00Z,XRPUSDT,324079462.1,199503760.85762307
2023-12-23T12:00:00Z,XRPUSDT,325373382,200364928.6356
2023-12-23T16:00:00Z,XRPUSDT,329901375.9,204095683.3436985
2023-12-23T20:00:00Z,XRPUSDT,334117474.5,206882579.92957592
2023-12-24T00:00:00Z,XRPUSDT,333599622.2,206831765.764
2023-12-24T04:00:00Z,XRPUSDT,338723389,210279479.8912
2023-12-24T08:00:00Z,XRPUSDT,336565363.1,207660829.0327
2023-12-24T12:00:00Z,XRPUSDT,338664403.9,209627860.93021375
2023-12-24T16:00:00Z,XRPUSDT,346538649.9,215547040.2378
2023-12-24T20:00:00Z,XRPUSDT,344674056.8,215129749.84253687
2023-12-25T00:00:00Z,XRPUSDT,333974268.2,204651810.26015967
2023-12-25T04:00:00Z,XRPUSDT,341475854.6,210622307.11728
2023-12-25T08:00:00Z,XRPUSDT,344193126.3,212229481.67658
2023-12-25T12:00:00Z,XRPUSDT,349614755.8,224709856.8302616
2023-12-25T16:00:00Z,XRPUSDT,346731894.4,219918712.24389926
2023-12-25T20:00:00Z,XRPUSDT,349463448.1,223039887.66933104
2023-12-26T00:00:00Z,XRPUSDT,345487982.5,223407008.88584659
2023-12-26T04:00:00Z,XRPUSDT,345025741.4,220495110.6199452
2023-12-26T08:00:00Z,XRPUSDT,335949449.7,209040994.09014168
2023-12-26T12:00:00Z,XRPUSDT,342992022.1,214377422.44017735
2023-12-26T16:00:00Z,XRPUSDT,345709585.4,214479651.10565186
2023-12-26T20:00:00Z,XRPUSDT,342725572.5,211434243.0504214
2023-12-27T00:00:00Z,XRPUSDT,346301341.1,215537954.70064
2023-12-27T04:00:00Z,XRPUSDT,341378666.4,210594253.0305351
2023-12-27T08:00:00Z,XRPUSDT,351934348.9,218199296.318
2023-12-27T12:00:00Z,XRPUSDT,354733316.5,222757542.3740442
2023-12-27T16:00:00Z,XRPUSDT,359826093.2,228237690.91676
2023-12-27T20:00:00Z,XRPUSDT,355867363.4,227648352.36698
2023-12-28T00:00:00Z,XRPUSDT,355482078.7,225660023.55876
2023-12-28T04:00:00Z,XRPUSDT,364374218,234001122.7996
2023-12-28T08:00:00Z,XRPUSDT,362859560,231286683.544
2023-12-28T12:00:00Z,XRPUSDT,365947228.7,235829780.52390584
2023-12-28T16:00:00Z,XRPUSDT,348919655.8,219889167.08516
2023-12-28T20:00:00Z,XRPUSDT,348270393.5,220281023.88875
2023-12-29T00:00:00Z,XRPUSDT,346264823.4,219947415.82368
2023-12-29T04:00:00Z,XRPUSDT,344257299.3,217536187.42767
2023-12-29T08:00:00Z,XRPUSDT,347356628.6,216914832.4581615
2023-12-29T12:00:00Z,XRPUSDT,354205627.5,223917944.8450734
2023-12-29T16:00:00Z,XRPUSDT,345056223.6,215556622.88292
2023-12-29T20:00:00Z,XRPUSDT,340717142.1,212573424.95619
2023-12-30T00:00:00Z,XRPUSDT,339283480.3,211441464.92296
2023-12-30T04:00:00Z,XRPUSDT,339207999.1,210648727.1342985
2023-12-30T08:00:00Z,XRPUSDT,341560688.8,212689840.91576
2023-12-30T12:00:00Z,XRPUSDT,342134470.2,212484449.97981498
