date,symbol,open_interest,open_interest_usd
2023-12-21T00:00:00Z,XRPUSDT,291322813.3,179833572.65009
2023-12-21T00:00:00Z,XRPUSDT,291322813.3,179833572.65009
2023-12-21T00:00:00Z,XRPUSDT,291322813.3,179833572.65009
2023-12-22T00:00:00Z,XRPUSDT,303861127,189791659.9242
2023-12-23T00:00:00Z,XRPUSDT,324970203.3,203135471.64480144
2023-12-24T00:00:00Z,XRPUSDT,333599622.2,206831765.764
2023-12-25T00:00:00Z,XRPUSDT,333974268.2,204651810.26015967
2023-12-26T00:00:00Z,XRPUSDT,345487982.5,223407008.88584659
2023-12-27T00:00:00Z,XRPUSDT,346301341.1,215537954.70064
2023-12-28T00:00:00Z,XRPUSDT,355482078.7,225660023.55876
2023-12-29T00:00:00Z,XRPUSDT,346264823.4,219947415.82368
2023-12-30T00:00:00Z,XRPUSDT,339283480.3,211441464.92296
2023-12-31T00:00:00Z,XRPUSDT,344700816,214126523.35835665
2024-01-01T00:00:00Z,XRPUSDT,340401745.1,209585354.45807
2024-01-02T00:00:00Z,XRPUSDT,341226899.8,215056230.1234342
2024-01-03T00:00:00Z,XRPUSDT,356941543.4,223102535.26064083
2024-01-04T00:00:00Z,XRPUSDT,255996466.7,149055906.22897458
2024-01-05T00:00:00Z,XRPUSDT,261420909.4,153419519.20199552
2024-01-06T00:00:00Z,XRPUSDT,247193483.4,142284569.04504
2024-01-07T00:00:00Z,XRPUSDT,242142115.6,137511129.66060224
2024-01-08T00:00:00Z,XRPUSDT,240909378.4,132766399.11953875
2024-01-09T00:00:00Z,XRPUSDT,238879278.9,137976671.49264
2024-01-10T00:00:00Z,XRPUSDT,238638752.8,135284308.96232
2024-01-11T00:00:00Z,XRPUSDT,269221960.3,161769633.8277315
2024-01-12T00:00:00Z,XRPUSDT,281477018.9,169449165.3778
2024-01-13T00:00:00Z,XRPUSDT,263641838.8,150248442.54685673
2024-01-14T00:00:00Z,XRPUSDT,266688770.2,153281941.5521947
2024-01-15T00:00:00Z,XRPUSDT,262264817.4,151195667.2311
2024-01-16T00:00:00Z,XRPUSDT,266272977.7,153266725.96412
2024-01-17T00:00:00Z,XRPUSDT,272120794.3,156699268.17570224
2024-01-18T00:00:00Z,XRPUSDT,277648605,157882910.70464054
2024-01-19T00:00:00Z,XRPUSDT,288957989,159501232.6280962
2024-01-20T00:00:00Z,XRPUSDT,276839911.6,150677084.41207674
