date,symbol,open_interest,open_interest_usd
2024-01-08T16:00:00Z,ETHUSDT,758979.46,1722525098.5227313
2024-01-08T20:00:00Z,ETHUSDT,776248.195,1827932537.03185
2024-01-09T00:00:00Z,ETHUSDT,770100.651,1795146285.3708308
2024-01-09T04:00:00Z,ETHUSDT,757264.537,1748876947.8937376
2024-01-09T08:00:00Z,ETHUSDT,748028.284,1725020545.44956
2024-01-09T12:00:00Z,ETHUSDT,749706.481,1723554205.256121
2024-01-09T16:00:00Z,ETHUSDT,740917.727,1672275487.8959997
2024-01-09T20:00:00Z,ETHUSDT,737304.172,1674321925.06964
2024-01-10T00:00:00Z,ETHUSDT,768848.451,1802519062.46244
2024-01-10T04:00:00Z,ETHUSDT,783217.022,1849768241.6049836
2024-01-10T08:00:00Z,ETHUSDT,795440.05,1884660172.836734
2024-01-10T12:00:00Z,ETHUSDT,836002.57,2008604854.7591
2024-01-10T16:00:00Z,ETHUSDT,873412.606,2140169765.0854652
2024-01-10T20:00:00Z,ETHUSDT,840473.306,2082911375.32756
2024-01-11T00:00:00Z,ETHUSDT,850131.606,2197104802.1219616
2024-01-11T04:00:00Z,ETHUSDT,842198.229,2201059805.54463
2024-01-11T08:00:00Z,ETHUSDT,830369.756,2150165365.718013
2024-01-11T12:00:00Z,ETHUSDT,870060.999,2312447022.384527
2024-01-11T16:00:00Z,ETHUSDT,857517.142,2241748629.733927
2024-01-11T20:00:00Z,ETHUSDT,867296.125,2275086967.0313907
2024-01-12T00:00:00Z,ETHUSDT,869797.097,2277633282.26226
2024-01-12T04:00:00Z,ETHUSDT,875312.139,2267469591.3653374
2024-01-12T08:00:00Z,ETHUSDT,895584.73,2326024764.7179637
2024-01-12T12:00:00Z,ETHUSDT,944637.661,2501608346.61342
2024-01-12T16:00:00Z,ETHUSDT,941095.384,2492547590.24704
2024-01-12T20:00:00Z,ETHUSDT,910667.855,2355187419.9581
2024-01-13T00:00:00Z,ETHUSDT,902888.863,2278105104.791808
2024-01-13T04:00:00Z,ETHUSDT,892206.099,2273953974.316251
2024-01-13T08:00:00Z,ETHUSDT,889563.325,2269196139.7447085
2024-01-13T12:00:00Z,ETHUSDT,894881.074,2275933137.88272
2024-01-13T16:00:00Z,ETHUSDT,900020.59,2307904798.5252
2024-01-13T20:00:00Z,ETHUSDT,900450.578,2316283048.82408
2024-01-14T00:00:00Z,ETHUSDT,901761.462,2325129066.06375
2024-01-14T04:00:00Z,ETHUSDT,904594.513,2308380462.05392
2024-01-14T08:00:00Z,ETHUSDT,909965.115,2321731557.735419
2024-01-14T12:00:00Z,ETHUSDT,903764.887,2293954111.48114
2024-01-14T16:00:00Z,ETHUSDT,907979.231,2304605644.74727
2024-01-14T20:00:00Z,ETHUSDT,900900.459,2254161131.5451155
2024-01-15T00:00:00Z,ETHUSDT,913700.522,2260613872.49586
2024-01-15T04:00:00Z,ETHUSDT,914159.564,2289434820.5899673
2024-01-15T08:00:00Z,ETHUSDT,916369.371,2303983791.0529466
2024-01-15T12:00:00Z,ETHUSDT,914055.885,2321544813.3846006
2024-01-15T16:00:00Z,ETHUSDT,910277.511,2289684742.84407
2024-01-15T20:00:00Z,ETHUSDT,901438.403,2285328510.4553795
2024-01-16T00:00:00Z,ETHUSDT,901812.793,2265593683.1224046
2024-01-16T04:00:00Z,ETHUSDT,898197.577,2279616468.45023
2024-01-16T08:00:00Z,ETHUSDT,897564.165,2269039910.8082232
2024-01-16T12:00:00Z,ETHUSDT,895434.843,2266207066.5759554
2024-01-16T16:00:00Z,ETHUSDT,904138.9,2314186389.2235007
2024-01-16T20:00:00Z,ETHUSDT,915778.588,2357621499.452938
2024-01-17T00:00:00Z,ETHUSDT,912804.858,2362037746.90086
2024-01-17T04:00:00Z,ETHUSDT,904119.035,2325002459.894233
2024-01-17T08:00:00Z,ETHUSDT,909655.817,2321799904.658754
2024-01-17T12:00:00Z,ETHUSDT,908091.676,2309077351.89928
2024-01-17T16:00:00Z,ETHUSDT,909903.731,2310682190.1050425
2024-01-17T20:00:00Z,ETHUSDT,902929.5,2287532145.492032
2024-01-18T00:00:00Z,ETHUSDT,893369.695,2260705348.7427135
2024-01-18T04:00:00Z,ETHUSDT,900067.36,2277377436.2928
2024-01-18T08:00:00Z,ETHUSDT,902120.416,2290375481.77408
2024-01-18T12:00:00Z,ETHUSDT,909926.229,2295466107.0002155
2024-01-18T16:00:00Z,ETHUSDT,917159.317,2316854493.86004
2024-01-18T20:00:00Z,ETHUSDT,916113.745,2234729687.7368526
2024-01-19T00:00:00Z,ETHUSDT,922219.623,2278479431.356718
2024-01-19T04:00:00Z,ETHUSDT,934214.559,2298840449.62248
2024-01-19T08:00:00Z,ETHUSDT,935204.341,2305857623.933195
2024-01-19T12:00:00Z,ETHUSDT,926361.95,2305638342.3704095
2024-01-19T16:00:00Z,ETHUSDT,931625.313,2295012377.30985
2024-01-19T20:00:00Z,ETHUSDT,932837.295,2325900731.389743
2024-01-20T00:00:00Z,ETHUSDT,930906.159,2320020792.4421315
