date,adj,close,raw,div,split
2005-06-28,15.99,15.99,15.99,0,1
2005-06-29,16.030001,16.030001,16.030001,0,1
2005-06-30,16.200001,16.200001,16.200001,0,1
2005-07-01,16.24,16.24,16.24,0,1
2005-07-05,16.049999,16.049999,16.049999,0,1
2005-07-06,15.81,15.81,15.81,0,1
2005-07-07,16,16,16,0,1
2005-07-08,16.200001,16.200001,16.200001,0,1
2005-07-11,16.25,16.25,16.25,0,1
2005-07-12,16.34,16.34,16.34,0,1
2005-07-13,16.32,16.32,16.32,0,1
2005-07-14,16.190001,16.190001,16.190001,0,1
2005-07-15,16.23,16.23,16.23,0,1
2005-07-18,16.309999,16.309999,16.309999,0,1
2005-07-19,16.26,16.26,16.26,0,1
2005-07-20,16.610001,16.610001,16.610001,0,1
2005-07-21,16.530001,16.530001,16.530001,0,1
2005-07-22,16.6,16.6,16.6,0,1
2005-07-25,16.610001,16.610001,16.610001,0,1
2005-07-26,17.9,17.9,17.9,0,1
2005-07-27,18.85,18.85,18.85,0,1
2005-07-28,20.18,20.18,20.18,0,1
2005-07-29,20,20,20,0,1
2005-08-01,19.84,19.84,19.84,0,1
2005-08-02,19.77,19.77,19.77,0,1
2005-08-03,19.57,19.57,19.57,0,1
2005-08-04,19.82,19.82,19.82,0,1
2005-08-05,19.620001,19.620001,19.620001,0,1
2005-08-08,18.540001,18.540001,18.540001,0,1
2005-08-09,18.99,18.99,18.99,0,1
2005-08-10,19.08,19.08,19.08,0,1
2005-08-11,18.9,18.9,18.9,0,1
2005-08-12,18.469999,18.469999,18.469999,0,1
2005-08-15,19.18,19.18,19.18,0,1
2005-08-16,19.200001,19.200001,19.200001,0,1
2005-08-17,18.91,18.91,18.91,0,1
2005-08-18,19.459999,19.459999,19.459999,0,1
2005-08-19,19.450001,19.450001,19.450001,0,1
2005-08-22,19.360001,19.360001,19.360001,0,1
2005-08-23,19.27,19.27,19.27,0,1
2005-08-24,19.33,19.33,19.33,0,1
2005-08-25,18.860001,18.860001,18.860001,0,1
2005-08-26,18.24,18.24,18.24,0,1
2005-08-29,18.879999,18.879999,18.879999,0,1
2005-08-30,18.790001,18.790001,18.790001,0,1
2005-08-31,20.299999,20.299999,20.299999,0,1
2005-09-01,21.559999,21.559999,21.559999,0,1
2005-09-02,22,22,22,0,1
2005-09-06,22.35,22.35,22.35,0,1
2005-09-07,21.57,21.57,21.57,0,1
2005-09-08,21.040001,21.040001,21.040001,0,1
2005-09-09,21.280001,21.280001,21.280001,0,1
2005-09-12,20.700001,20.700001,20.700001,0,1
2005-09-13,20.530001,20.530001,20.530001,0,1
2005-09-14,20.9,20.9,20.9,0,1
2005-09-15,21.68,21.68,21.68,0,1
2005-09-16,21.83,21.83,21.83,0,1
2005-09-19,22.15,22.15,22.15,0,1
2005-09-20,21.82,21.82,21.82,0,1
2005-09-21,21.459999,21.459999,21.459999,0,1
2005-09-22,22.5,22.5,22.5,0,1
2005-09-23,22.389999,22.389999,22.389999,0,1
2005-09-26,22.98,22.98,22.98,0,1
2005-09-27,22.459999,22.459999,22.459999,0,1
2005-09-28,22.799999,22.799999,22.799999,0,1
2005-09-29,22.58,22.58,22.58,0,1
2005-09-30,22.33,22.33,22.33,0,1
2005-10-03,23.040001,23.040001,23.040001,0,1
2005-10-04,23.35,23.35,23.35,0,1
2005-10-05,22.15,22.15,22.15,0,1
2005-10-06,21.18,21.18,21.18,0,1
2005-10-07,21.620001,21.620001,21.620001,0,1
2005-10-10,21.15,21.15,21.15,0,1
2005-10-11,20.49,20.49,20.49,0,1
2005-10-12,19.120001,19.120001,19.120001,0,1
2005-10-13,19.07,19.07,19.07,0,1
2005-10-14,19.41,19.41,19.41,0,1
2005-10-17,20.1,20.1,20.1,0,1
2005-10-18,19.73,19.73,19.73,0,1
2005-10-19,20.370001,20.370001,20.370001,0,1
2005-10-20,19.530001,19.530001,19.530001,0,1
2005-10-21,20.719999,20.719999,20.719999,0,1
2005-10-24,20.799999,20.799999,20.799999,0,1
2005-10-25,21.5,21.5,21.5,0,1
2005-10-26,21.48,21.48,21.48,0,1
2005-10-27,19.57,19.57,19.57,0,1
2005-10-28,19.5,19.5,19.5,0,1
2005-10-31,19.549999,19.549999,19.549999,0,1
2005-11-01,19.559999,19.559999,19.559999,0,1
2005-11-02,19.879999,19.879999,19.879999,0,1
2005-11-03,19.74,19.74,19.74,0,1
2005-11-04,19.290001,19.290001,19.290001,0,1
2005-11-07,18.91,18.91,18.91,0,1
2005-11-08,17.860001,17.860001,17.860001,0,1
2005-11-09,18,18,18,0,1
2005-11-10,18.209999,18.209999,18.209999,0,1
2005-11-11,18.700001,18.700001,18.700001,0,1
2005-11-14,18.65,18.65,18.65,0,1
2005-11-15,18.540001,18.540001,18.540001,0,1
2005-11-16,18.09,18.09,18.09,0,1
2005-11-17,18.379999,18.379999,18.379999,0,1
2005-11-18,19.32,19.32,19.32,0,1
