date,adj,close,raw,div,split
2008-03-19,12.62854801606857,14.125,14.125,0,1
2008-03-20,14.383133890867477,16.0875,16.0875,0,1
2008-03-24,13.350498637164172,14.9325,14.9325,0,1
2008-03-25,14.137268354271454,15.8125,15.8125,0,1
2008-03-26,14.295963382437979,15.99,15.99,0,1
2008-03-27,14.061273552050864,15.7275,15.7275,0,1
2008-03-28,14.027746433424133,15.69,15.69,0,1
2008-03-31,13.938340783752851,15.59,15.59,0,1
2008-04-01,13.770705190619196,15.4025,15.4025,0,1
2008-04-02,13.929400218785723,15.58,15.58,0,1
2008-04-03,14.640175133672415,16.375,16.375,0,1
2008-04-04,14.41219162106714,16.120001,16.120001,0,1
2008-04-07,14.537358636550442,16.26,16.26,0,1
2008-04-08,15.219075821237467,17.022499,17.022499,0,1
2008-04-09,14.704994229684095,16.4475,16.4475,0,1
2008-04-10,14.776518749421118,16.5275,16.5275,0,1
2008-04-11,14.776518749421118,16.5275,16.5275,0,1
2008-04-14,14.680407676024492,16.42,16.42,0,1
2008-04-15,14.383133890867477,16.0875,16.0875,0,1
2008-04-16,14.783224173146465,16.535,16.535,0,1
2008-04-17,14.98438688490685,16.76,16.76,0,1
2008-04-18,15.422474568296131,17.25,17.25,0,1
2008-04-21,15.862797392927193,17.7425,17.7425,0,1
2008-04-22,15.708572647244234,17.57,17.57,0,1
2008-04-23,15.663869822408591,17.52,17.52,0,1
2008-04-24,16.160072072140704,18.075001,18.075001,0,1
2008-04-25,16.78591072578318,18.775,18.775,0,1
2008-04-28,16.90437231754113,18.907499,18.907499,0,1
2008-04-29,18.077821469476707,20.219999,20.219999,0,1
2008-04-30,18.652252768614694,20.862499,20.862499,0,1
2008-05-01,19.08810620481869,21.35,21.35,0,1
2008-05-02,18.495793775746446,20.6875,20.6875,0,1
2008-05-05,19.012110508541603,21.264999,21.264999,0,1
2008-05-06,19.564191289318266,21.8825,21.8825,0,1
2008-05-07,19.780999989771125,22.125,22.125,0,1
2008-05-08,19.512783934813775,21.825001,21.825001,0,1
2008-05-09,18.52038032940605,20.715,20.715,0,1
2008-05-12,18.305806770194973,20.475,20.475,0,1
2008-05-13,18.413092655744016,20.594999,20.594999,0,1
2008-05-14,18.379567325230276,20.557501,20.557501,0,1
2008-05-15,18.384036713657345,20.5625,20.5625,0,1
2008-05-16,18.410859302615226,20.592501,20.592501,0,1
2008-05-19,18.623196826528023,20.83,20.83,0,1
2008-05-20,18.493557740448168,20.684999,20.684999,0,1
2008-05-21,18.071116939807855,20.2125,20.2125,0,1
2008-05-22,17.279876046160517,19.327499,19.327499,0,1
2008-05-23,17.065303381005936,19.0875,19.0875,0,1
2008-05-27,17.59950124373535,19.684999,19.684999,0,1
2008-05-28,18.310277052678536,20.48,20.48,0,1
2008-05-29,19.054579086191957,21.3125,21.3125,0,1
2008-05-30,19.302679764029765,21.59,21.59,0,1
2008-06-02,19.237860668018087,21.5175,21.5175,0,1
2008-06-03,19.570895818987115,21.889999,21.889999,0,1
2008-06-04,19.10598822880944,21.370001,21.370001,0,1
2008-06-05,19.49937129925009,21.809999,21.809999,0,1
2008-06-06,18.69695648750683,20.9125,20.9125,0,1
2008-06-09,18.359450159997742,20.535,20.535,0,1
2008-06-10,17.95041841869513,20.077499,20.077499,0,1
2008-06-11,17.375987119557145,19.434999,19.434999,0,1
2008-06-12,17.782782825561476,19.889999,19.889999,0,1
2008-06-13,18.22310654424904,20.3825,20.3825,0,1
2008-06-16,18.61202022626262,20.817499,20.817499,0,1
2008-06-17,18.9249408941686,21.1675,21.1675,0,1
2008-06-18,18.743894453584254,20.965,20.965,0,1
2008-06-19,18.835534350440824,21.067499,21.067499,0,1
2008-06-20,18.67907535757257,20.8925,20.8925,0,1
2008-06-23,18.118054011828782,20.264999,20.264999,0,1
2008-06-24,18.475678398626904,20.665001,20.665001,0,1
2008-06-25,18.341568136006988,20.514999,20.514999,0,1
2008-06-26,17.679967222495996,19.775,19.775,0,1
2008-06-27,18.462266657119713,20.65,20.65,0,1
2008-06-30,18.173932542873334,20.327499,20.327499,0,1
2008-07-01,18.19628574340415,20.352501,20.352501,0,1
2008-07-02,17.751491742233025,19.855,19.855,0,1
2008-07-03,17.449747674592448,19.5175,19.5175,0,1
2008-07-07,16.90213896441234,18.905001,18.905001,0,1
2008-07-08,17.671025763472375,19.764999,19.764999,0,1
2008-07-09,16.958017495456893,18.967501,18.967501,0,1
2008-07-10,17.26646609276632,19.3125,19.3125,0,1
2008-07-11,16.662978851541663,18.637501,18.637501,0,1
2008-07-14,16.222655132854104,18.145,18.145,0,1
2008-07-15,15.292836376272772,17.105,17.105,0,1
2008-07-16,16.144426083448227,18.057501,18.057501,0,1
2008-07-17,16.776969266759554,18.764999,18.764999,0,1
2008-07-18,16.405936714680234,18.35,18.35,0,1
2008-07-21,16.070665528412928,17.975,17.975,0,1
2008-07-22,16.551221789452562,18.512501,18.512501,0,1
2008-07-23,16.3724095960535,18.3125,18.3125,0,1
2008-07-24,15.663869822408591,17.52,17.52,0,1
2008-07-25,16.084076375863617,17.99,17.99,0,1
2008-07-28,15.768922354828845,17.637501,17.637501,0,1
2008-07-29,16.980368013818218,18.9925,18.9925,0,1
2008-07-30,17.534682147723668,19.612499,19.612499,0,1
2008-07-31,16.329941018403144,18.264999,18.264999,0,1
2008-08-01,16.032669021359126,17.932501,17.932501,0,1
2008-08-04,16.204774002919848,18.125,18.125,0,1
2008-08-05,16.450639539515873,18.4,18.4,0,1
2008-08-06,15.976790490314574,17.870001,17.870001,0,1
2008-08-07,15.534231630385234,17.375,17.375,0,1
2008-08-08,16.227125415337667,18.15,18.15,0,1
2008-08-11,16.716621347287937,18.6975,18.6975,0,1
2008-08-12,16.271829134229804,18.200001,18.200001,0,1
2008-08-13,16.548266891815697,18.4825,18.4825,0.02625,1
2008-08-14,16.962365278801478,18.945,18.945,0,1
2008-08-15,16.964603648460862,18.9475,18.9475,0,1
2008-08-18,16.774343122761202,18.735001,18.735001,0,1
2008-08-19,16.505736972939562,18.434999,18.434999,0,1
2008-08-20,16.69152255001618,18.6425,18.6425,0,1
2008-08-21,16.64899263114005,18.594999,18.594999,0,1
2008-08-22,16.58407991101795,18.522499,18.522499,0,1
2008-08-25,16.411726342593354,18.33,18.33,0,1
2008-08-26,16.416202186564256,18.334999,18.334999,0,1
2008-08-27,16.664661218755725,18.612499,18.612499,0,1
2008-08-28,16.933266473229505,18.9125,18.9125,0,1
2008-08-29,16.98922571471407,18.975,18.975,0,1
2008-09-02,16.78553318036239,18.747499,18.747499,0,1
2008-09-03,16.351291257137888,18.262501,18.262501,0,1
2008-09-04,15.780506098647457,17.625,17.625,0,1
2008-09-05,16.062541571077528,17.940001,17.940001,0,1
2008-09-08,15.69097131227215,17.525,17.525,0,1
2008-09-09,15.106755935825426,16.872499,16.872499,0,1
2008-09-10,15.453704128377597,17.26,17.26,0,1
2008-09-11,15.88123183797181,17.737499,17.737499,0,1
2008-09-12,16.03791860947646,17.9125,17.9125,0,1
2008-09-15,15.529807801448742,17.344999,17.344999,0,1
2008-09-16,14.851582690003669,16.5875,16.5875,0,1
2008-09-17,14.345710251635335,16.022499,16.022499,0,1
2008-09-18,14.974693021269715,16.725,16.725,0,1
2008-09-19,15.572337720324873,17.3925,17.3925,0,1
2008-09-22,14.589693439855905,16.295,16.295,0,1
2008-09-23,14.974693021269715,16.725,16.725,0,1
2008-09-24,14.701611922825036,16.42,16.42,0,1
2008-09-25,14.459867999611712,16.15,16.15,0,1
2008-09-26,13.886845366809762,15.51,15.51,0,1
2008-09-29,12.93777663123153,14.45,14.45,0,1
2008-09-30,13.741351338949892,15.3475,15.3475,0,1
2008-10-01,13.723444381674831,15.3275,15.3275,0,1
2008-10-02,12.890770868384498,14.3975,14.3975,0,1
2008-10-03,12.7228931439308,14.21,14.21,0,1
2008-10-06,12.396091173660938,13.845,13.845,0,1
2008-10-07,11.44926080774209,12.7875,12.7875,0,1
2008-10-08,11.78053951733072,13.1575,13.1575,0,1
2008-10-09,11.15827275202235,12.4625,12.4625,0,1
2008-10-10,11.639522228789614,13,13,0,1
2008-10-13,13.177282184785472,14.7175,14.7175,0,1
2008-10-14,12.895247607703261,14.4025,14.4025,0,1
2008-10-15,11.135889055428525,12.4375,12.4375,0,1
2008-10-16,11.879027782343554,13.2675,13.2675,0,1
2008-10-17,11.68876636129603,13.055,13.055,0,1
2008-10-20,11.641760598448995,13.0025,13.0025,0,1
2008-10-21,11.348534173069874,12.675,12.675,0,1
2008-10-22,10.85833121766508,12.1275,12.1275,0,1
2008-10-23,10.81580219413681,12.08,12.08,0,1
2008-10-24,10.7396976257178,11.995,11.995,0,1
2008-10-27,10.428564243063619,11.6475,11.6475,0,1
2008-10-28,11.185133187934943,12.4925,12.4925,0,1
2008-10-29,11.34629580341049,12.6725,12.6725,0,1
2008-10-30,12.143155402150702,13.5625,13.5625,0,1
2008-10-31,12.389376064682791,13.8375,13.8375,0,1
2008-11-03,11.749202342099363,13.1225,13.1225,0,1
2008-11-04,13.387688932767439,14.9525,14.9525,0,1
2008-11-05,12.640073466533643,14.1175,14.1175,0,1
2008-11-06,11.53431885479863,12.8825,12.8825,0,1
2008-11-07,11.975277677697006,13.375,13.375,0,1
2008-11-10,11.637283859130232,12.9975,12.9975,0,1
2008-11-11,12.040190397819103,13.4475,13.4475,0,1
2008-11-12,11.606218740563257,12.9375,12.9375,0.02625,1
2008-11-13,12.209517840314275,13.61,13.61,0,1
2008-11-14,12.164662888659926,13.56,13.56,0,1
2008-11-17,11.83273624641773,13.19,13.19,0,1
2008-11-18,12.254372791968626,13.66,13.66,0,1
2008-11-19,11.56809203165706,12.895,12.895,0,1
2008-11-20,10.796586863202227,12.035,12.035,0,1
2008-11-21,10.401863288643941,11.595,11.595,0,1
2008-11-24,11.150940981271598,12.43,12.43,0,1
2008-11-25,11.108328777199965,12.3825,12.3825,0,1
2008-11-26,11.662287430131196,13,13,0,1
2008-11-28,11.787881294763379,13.14,13.14,0,1
2008-12-01,10.776402134957769,12.0125,12.0125,0,1
2008-12-02,11.141969990940728,12.42,12.42,0,1
2008-12-03,11.760968323770767,13.11,13.11,0,1
2008-12-04,11.39540046778781,12.7025,12.7025,0,1
2008-12-05,11.926931644891866,13.295,13.295,0,1
2008-12-08,12.595270424541692,14.04,14.04,0,1
2008-12-09,12.00542781028698,13.3825,13.3825,0,1
2008-12-10,11.92244614972643,13.29,13.29,0,1
2008-12-11,11.682472158375655,13.0225,13.0225,0,1
2008-12-12,11.875348450489364,13.2375,13.2375,0,1
2008-12-15,11.830493498835011,13.1875,13.1875,0,1
2008-12-16,12.283528510543954,13.6925,13.6925,0,1
2008-12-17,12.415850617924288,13.84,13.84,0,1
2008-12-18,12.267829277464932,13.675,13.675,0,1
2008-12-19,12.328383462198305,13.7425,13.7425,0,1
2008-12-22,12.054768257106765,13.4375,13.4375,0,1
2008-12-23,12.03234078127959,13.4125,13.4125,0,1
2008-12-24,11.861891964993058,13.2225,13.2225,0,1
2008-12-26,11.942630877970888,13.3125,13.3125,0,1
2008-12-29,11.700414139037395,13.0425,13.0425,0,1
2008-12-30,11.435769924276725,12.7475,12.7475,0,1
2008-12-31,11.763211071353487,13.1125,13.1125,0,1
2009-01-02,11.98524308204252,13.36,13.36,0,1
2009-01-05,12.070467490185788,13.455,13.455,0,1
2009-01-06,12.920468824035735,14.4025,14.4025,0,1
2009-01-07,12.640125376196043,14.09,14.09,0,1
2009-01-08,12.50556052123299,13.94,13.94,0,1
2009-01-09,12.474162055074945,13.905,13.905,0,1
2009-01-12,11.87759119807208,13.24,13.24,0,1
2009-01-13,11.917960654560996,13.285,13.285,0,1
2009-01-14,11.43128442911129,12.7425,12.7425,0,1
2009-01-15,11.074687563459202,12.345,12.345,0,1
2009-01-16,10.632866289663847,11.8525,11.8525,0,1
2009-01-20,9.513735245887796,10.605,10.605,0,1
2009-01-21,9.908458820446082,11.045,11.045,0,1
2009-01-22,9.908458820446082,11.045,11.045,0,1
2009-01-23,9.939857286604127,11.08,11.08,0,1
2009-01-26,9.551861954793994,10.6475,10.6475,0,1
2009-01-27,9.90173057769793,11.0375,11.0375,0,1
2009-01-28,10.590254085592212,11.805,11.805,0,1
2009-01-29,10.377193065234048,11.5675,11.5675,0,1
2009-01-30,11.067959320711049,12.3375,12.3375,0,1
2009-02-02,11.207009670839536,12.4925,12.4925,0,1
2009-02-03,10.852655552770166,12.0975,12.0975,0,1
2009-02-04,11.018618873891263,12.2825,12.2825,0,1
2009-02-05,12.052525509524049,13.435,13.435,0,1
2009-02-06,12.427064355837876,13.8525,13.8525,0,1
2009-02-09,12.406879627593419,13.83,13.83,0,1
2009-02-10,12.07719573293394,13.4625,13.4625,0,1
2009-02-11,12.350221927287178,13.74,13.74,0.02625,1
2009-02-12,12.673808528002125,14.1,14.1,0,1
2009-02-13,12.572687715278704,13.9875,13.9875,0,1
2009-02-17,12.190675756101335,13.5625,13.5625,0,1
2009-02-18,12.617630298711335,14.0375,14.0375,0,1
2009-02-19,12.500779581786494,13.9075,13.9075,0,1
2009-02-20,12.507520969301387,13.915,13.915,0,1
2009-02-23,12.190675756101335,13.5625,13.5625,0,1
2009-02-24,12.662572882143968,14.0875,14.0875,0,1
2009-02-25,12.453589869182231,13.855,13.855,0,1
2009-02-26,12.597406136166653,14.015,14.015,0,1
2009-02-27,12.743469532322704,14.1775,14.1775,0,1
2009-03-02,12.17045159355665,13.54,13.54,0,1
2009-03-03,12.215394176989282,13.59,13.59,0,1
